ZMO1_ZMO1449	d8f5b4090995057f72e060832c8abec2	1512	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	23	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1449	d8f5b4090995057f72e060832c8abec2	1512	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	24	1512	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1449	d8f5b4090995057f72e060832c8abec2	1512	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	3	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1449	d8f5b4090995057f72e060832c8abec2	1512	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	4	15	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1449	d8f5b4090995057f72e060832c8abec2	1512	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	23	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1449	d8f5b4090995057f72e060832c8abec2	1512	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	16	23	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1483	795470c01ca3f8cb678db0d9dd14a311	180	PRINTS	PR00308	Type I antifreeze protein signature	92	106	1.1E-11	T	30-04-2025	IPR000104	Antifreeze protein, type I	GO:0016172(InterPro)|GO:0050825(InterPro)	-
ZMO1_ZMO1483	795470c01ca3f8cb678db0d9dd14a311	180	PRINTS	PR00308	Type I antifreeze protein signature	106	117	1.1E-11	T	30-04-2025	IPR000104	Antifreeze protein, type I	GO:0016172(InterPro)|GO:0050825(InterPro)	-
ZMO1_ZMO1483	795470c01ca3f8cb678db0d9dd14a311	180	PRINTS	PR00308	Type I antifreeze protein signature	124	133	1.1E-11	T	30-04-2025	IPR000104	Antifreeze protein, type I	GO:0016172(InterPro)|GO:0050825(InterPro)	-
ZMO1_ZMO1483	795470c01ca3f8cb678db0d9dd14a311	180	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	38	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1456	61daf325e539b9b5ec1f5709bd885afe	657	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	24	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1491	bf06c44a4d19cf70d7844f4a05b4524d	804	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	39	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1421	130e2025e517040b4af41fe8a47d8506	1089	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	22	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1421	130e2025e517040b4af41fe8a47d8506	1089	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	30	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1421	130e2025e517040b4af41fe8a47d8506	1089	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	30	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1392	c59a7d4ae1a04fd3605b29204875fbae	540	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	25	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1392	c59a7d4ae1a04fd3605b29204875fbae	540	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	42	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1392	c59a7d4ae1a04fd3605b29204875fbae	540	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	42	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1424	3b4dffabac2523f6716cab29c7341b0b	2595	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	30	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1436	dd7d8f9f7b89befec4d11a8f898bbb18	441	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	22	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1414	be316cb7e95be16eaa1b4700a212ba4d	627	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	27	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1414	be316cb7e95be16eaa1b4700a212ba4d	627	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	20	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1428	fd41e872e7a8625b3942f372482ea820	894	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	31	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1475	1fabbf6eaf4e230ecbf09b4c1dbfd8f1	2463	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	59	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1399	0d3cca9b7b1b486b47e97e1b42251958	822	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1399	0d3cca9b7b1b486b47e97e1b42251958	822	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	30	822	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1399	0d3cca9b7b1b486b47e97e1b42251958	822	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	29	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1399	0d3cca9b7b1b486b47e97e1b42251958	822	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	19	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1399	0d3cca9b7b1b486b47e97e1b42251958	822	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	19	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1399	0d3cca9b7b1b486b47e97e1b42251958	822	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	29	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1399	0d3cca9b7b1b486b47e97e1b42251958	822	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	11	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1399	0d3cca9b7b1b486b47e97e1b42251958	822	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	12	29	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1490	95f821db114f2eaf06850281ce8a2067	615	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	33	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1386	a3dcb47813d39e4a1777156951f0d6ec	696	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	19	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1386	a3dcb47813d39e4a1777156951f0d6ec	696	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	21	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1386	a3dcb47813d39e4a1777156951f0d6ec	696	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	21	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1493	fc5bc34b58aa6e42d319f52f82950cfd	579	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	19	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1493	fc5bc34b58aa6e42d319f52f82950cfd	579	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	19	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1452	ac291901ddc586b0920b195dbac919c7	1230	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	31	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1473	e0d4a461ef1f4c5f0e03fed924237b7c	687	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	43	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1451	0b73df553fa15a9a6798500a69f5d675	1041	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	45	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1451	0b73df553fa15a9a6798500a69f5d675	1041	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	37	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO2019	dfc9472bc43f679ac3ef590bb92bebb9	174	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	22	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1406	105de7666278bdb8f251f70b029dac76	753	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	33	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1406	105de7666278bdb8f251f70b029dac76	753	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	18	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1406	105de7666278bdb8f251f70b029dac76	753	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	26	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1426	9c7ed1ccd9ed1e8a7bf5e74552835796	426	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	25	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1455	594fdfa46e309018fc1d37aa0e870433	597	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	44	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1396	dcc18cf21d86e5294f550e8dfdb2ad78	675	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	24	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1430	04e7eff8b12a79d1b3c4ba935229873e	1098	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	33	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1470	cadc8e47c2b1dbd21ce08fc79e7a2d60	897	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	27	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1393	6b1f3912eeccdb5ba0cea40e7d33e28f	1212	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	63	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1441	c2c069b629b8d1d44f20003ca7374a20	1098	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	33	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1476	569c2c036aab7c2e2e58ec4fe46ab9b7	324	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	27	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1484	96331ffdadda0a59ecdbebeac2d3cf8b	3144	ProSitePatterns	PS60020	Janus-faced atracotoxin (J-ACTX) family signature.	2521	2551	-	T	30-04-2025	IPR012499	Janus-atracotoxin	GO:0005576(InterPro)	-
ZMO1_ZMO1484	96331ffdadda0a59ecdbebeac2d3cf8b	3144	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	54	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1410	ece4fb645e008df6fd3ffbb62ac0e7d5	492	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	28	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1480	05aa214306928d5c35f0e3d37bcc6275	750	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	40	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1458	b9246657d674ff67171f5f860aa813b2	1782	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	32	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1458	b9246657d674ff67171f5f860aa813b2	1782	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	32	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1419	c86cfc3ff9c2958ac0898e5ac02d6b8a	957	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	45	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO2070	25c569d76867ee6a54450833f16bb4f8	84	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	24	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO2070	25c569d76867ee6a54450833f16bb4f8	84	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	24	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1435	54212bbe52ebcc0eae777b5b2ef17306	2541	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	31	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1420	520331f6b2715b6773716217ee256eed	540	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	2	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1420	520331f6b2715b6773716217ee256eed	540	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	30	540	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1420	520331f6b2715b6773716217ee256eed	540	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	3	21	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1420	520331f6b2715b6773716217ee256eed	540	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	29	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1420	520331f6b2715b6773716217ee256eed	540	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	24	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1420	520331f6b2715b6773716217ee256eed	540	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	24	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1420	520331f6b2715b6773716217ee256eed	540	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	24	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1420	520331f6b2715b6773716217ee256eed	540	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	22	29	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1462	6f50c81e0e8c1c1337c37698436baf9c	933	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	26	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1462	6f50c81e0e8c1c1337c37698436baf9c	933	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	26	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO2071	639e44c6f67b4e167c71b4caf8f13265	183	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	26	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO2071	639e44c6f67b4e167c71b4caf8f13265	183	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	22	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1467	2ddde4925460225c29ee1d5845173a9b	825	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	29	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1467	2ddde4925460225c29ee1d5845173a9b	825	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	22	825	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1467	2ddde4925460225c29ee1d5845173a9b	825	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	5	16	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1467	2ddde4925460225c29ee1d5845173a9b	825	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	28	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1467	2ddde4925460225c29ee1d5845173a9b	825	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	28	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1467	2ddde4925460225c29ee1d5845173a9b	825	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	4	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1467	2ddde4925460225c29ee1d5845173a9b	825	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	17	21	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1467	2ddde4925460225c29ee1d5845173a9b	825	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	21	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1482	1b041e6697e029adbef1da1eca849f62	3201	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	22	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1482	1b041e6697e029adbef1da1eca849f62	3201	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	21	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1482	1b041e6697e029adbef1da1eca849f62	3201	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	23	-	T	30-04-2025	-	-	-	-
ZMO1_ZMO1450	2d4dce6d20661bdf33fb034bb83bac96	1410	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	27	-	T	30-04-2025	-	-	-	-
